RFC_min;NumberOfParameters_CK_75%;NumberOfLambdas_min;RFC_count;Returns_75%;NumberOfMathOperations_min;WMC_CK_mean;NumberOfParameters_CK_std;NumberOfLoops_25%;NumberOfParameters_CK_max;NumberOfParenthesizedExps_25%;Returns_std;CBO_75%;NumberOfTryCatch_25%;NumberOfUniqueWords_max;NumberOfVariables_75%;CBO_50%;WMC_CK_25%;NumberOfAnonymousClasses_count;MaxNumberOfNestedBlocks_mean;WMC_CK_min;NumberOfModifiers_75%;LOCMethod_CK_25%;Returns_25%;CBO_25%;NumberOfMathOperations_max;LOCMethod_CK_mean;NumberOfAnonymousClasses_50%;Returns_min;NumberOfParameters_CK_25%;WMC_CK_50%;NumberOfLoops_max;NumberOfParameters_CK_count;NumberOfMathOperations_75%;NumberOfLambdas_std;NumberOfNumbers_max;IsConstructor_top;NumberOfNumbers_std;MaxNumberOfNestedBlocks_75%;MaxNumberOfNestedBlocks_min;NumberOfAnonymousClasses_std;NumberOfAssignments_min;NumberOfUniqueWords_25%;NumberOfMathOperations_mean;NumberOfAssignments_std;NumberOfParameters_CK_50%;NumberOfStringLiterals_50%;NumberOfComparisons_50%;NumberOfAssignments_25%;NumberOfComparisons_25%;NumberOfVariables_min;NumberOfLogStatements_50%;Returns_count;RFC_50%;NumberOfTryCatch_mean;NumberOfComparisons_std;NumberOfModifiers_25%;NumberOfAssignments_count;NumberOfStringLiterals_25%;NumberOfParameters_CK_min;NumberOfLambdas_25%;NumberOfAnonymousClasses_75%;NumberOfInnerClasses_mean;RFC_mean;NumberOfLoops_50%;NumberOfParenthesizedExps_75%;IsConstructor_freq;NumberOfInnerClasses_25%;NumberOfTryCatch_max;NumberOfParenthesizedExps_50%;NumberOfInnerClasses_max;NumberOfVariables_count;NumberOfComparisons_count;LOCMethod_CK_75%;CBO_count;NumberOfParenthesizedExps_count;NumberOfComparisons_max;NumberOfComparisons_min;NumberOfLoops_count;NumberOfVariables_std;NumberOfNumbers_75%;CBO_min;Bugged;MaxNumberOfNestedBlocks_50%;NumberOfMathOperations_50%;CBO_std;NumberOfAnonymousClasses_mean;NumberOfNumbers_25%;NumberOfModifiers_count;NumberOfUniqueWords_50%;NumberOfAnonymousClasses_25%;Returns_max;LOCMethod_CK_max;NumberOfLambdas_count;CBO_mean;NumberOfNumbers_count;NumberOfUniqueWords_mean;WMC_CK_count;NumberOfModifiers_min;Returns_mean;NumberOfStringLiterals_min;NumberOfParenthesizedExps_max;NumberOfStringLiterals_max;MaxNumberOfNestedBlocks_25%;WMC_CK_max;LOCMethod_CK_50%;NumberOfNumbers_mean;NumberOfInnerClasses_50%;NumberOfModifiers_max;NumberOfLogStatements_count;NumberOfStringLiterals_mean;NumberOfTryCatch_75%;RFC_25%;NumberOfTryCatch_count;NumberOfStringLiterals_std;Returns_50%;CBO_max;RFC_std;NumberOfParenthesizedExps_mean;NumberOfLogStatements_75%;WMC_CK_75%;IsConstructor_unique;NumberOfStringLiterals_count;LOCMethod_CK_count;NumberOfAssignments_mean;NumberOfModifiers_mean;NumberOfAssignments_max;NumberOfVariables_max;NumberOfLambdas_max;NumberOfParameters_CK_mean;NumberOfLogStatements_mean;NumberOfTryCatch_50%;NumberOfAnonymousClasses_min;NumberOfInnerClasses_count;NumberOfParenthesizedExps_min;LOCMethod_CK_min;WMC_CK_std;NumberOfStringLiterals_75%;NumberOfUniqueWords_min;RFC_75%;RFC_max;NumberOfNumbers_min;NumberOfModifiers_std;MaxNumberOfNestedBlocks_max;NumberOfTryCatch_std;NumberOfVariables_50%;NumberOfComparisons_75%;NumberOfLogStatements_min;NumberOfMathOperations_count;NumberOfLambdas_50%;NumberOfInnerClasses_min;NumberOfTryCatch_min;NumberOfInnerClasses_std;NumberOfUniqueWords_75%;NumberOfLambdas_mean;NumberOfLogStatements_25%;NumberOfAssignments_75%;MaxNumberOfNestedBlocks_std;NumberOfLambdas_75%;IsConstructor_count;NumberOfLogStatements_std;NumberOfNumbers_50%;NumberOfVariables_mean;NumberOfUniqueWords_std;NumberOfLogStatements_max;NumberOfComparisons_mean;MaxNumberOfNestedBlocks_count;NumberOfParenthesizedExps_std;NumberOfLoops_std;NumberOfLoops_mean;NumberOfAssignments_50%;NumberOfUniqueWords_count;NumberOfMathOperations_std;NumberOfVariables_25%;LOCMethod_CK_std;NumberOfModifiers_50%;NumberOfMathOperations_25%;NumberOfLoops_min;NumberOfInnerClasses_75%;NumberOfAnonymousClasses_max;NumberOfLoops_75%
2.0;2.0;0.0;13.0;0.0;0.0;1.6923076923076923;0.9268086959962984;0.0;2.0;0.0;0.3755338080994053;5.0;0.0;33.0;0.0;5.0;1.0;13.0;0.38461538461538464;1.0;1.0;3.0;0.0;3.0;0.0;8.153846153846152;0.0;0.0;0.0;1.0;1.0;13.0;0.0;0.0;6.0;False;1.9348358440936904;0.0;0.0;0.3755338080994053;0.0;7.0;0.0;3.4287622047045283;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;3.0;0.0;0.0;1.0;13.0;0.0;0.0;0.0;0.0;0.0;5.384615384615384;0.0;0.0;13.0;0.0;0.0;0.0;0.0;13.0;13.0;8.0;13.0;13.0;0.0;0.0;13.0;3.244324432858253;0.0;2.0;False;0.0;0.0;2.900044208327937;0.15384615384615385;0.0;13.0;9.0;0.0;1.0;37.0;13.0;5.0769230769230775;13.0;11.230769230769232;13.0;1.0;0.15384615384615385;0.0;0.0;6.0;0.0;7.0;5.0;0.9230769230769232;0.0;9.0;13.0;1.0769230769230769;0.0;3.0;13.0;2.2532028485964326;0.0;12.0;6.19863508549075;0.0;0.0;1.0;1.0;13.0;13.0;1.6153846153846154;2.230769230769231;12.0;11.0;0.0;0.7692307692307693;0.0;0.0;0.0;13.0;0.0;3.0;1.7021856236720767;0.0;2.0;4.0;24.0;0.0;3.0042704647952427;2.0;0.0;0.0;0.0;0.0;13.0;0.0;0.0;0.0;0.0;12.0;0.0;0.0;1.0;0.7679476477883045;0.0;13.0;0.0;0.0;1.2307692307692308;8.427671150777126;0.0;0.0;13.0;0.0;0.3755338080994054;0.15384615384615385;0.0;13.0;0.0;0.0;9.21815377254898;1.0;0.0;0.0;0.0;1.0;0.0
0.0;1.0;0.0;3.0;0.5;0.0;1.0;0.5773502691896258;0.0;1.0;0.0;0.5773502691896258;6.0;0.0;22.0;2.5;1.0;1.0;3.0;0.0;1.0;1.0;3.5;0.0;1.0;0.0;5.333333333333333;0.0;0.0;0.5;1.0;0.0;3.0;0.0;0.0;5.0;False;2.516611478423584;0.0;0.0;0.0;1.0;4.0;0.0;1.7320508075688772;1.0;1.0;0.0;1.0;0.0;0.0;0.0;3.0;4.0;0.0;0.0;1.0;3.0;0.5;0.0;0.0;0.0;0.0;7.333333333333332;0.0;0.0;2.0;0.0;0.0;0.0;0.0;3.0;3.0;6.5;3.0;3.0;0.0;0.0;3.0;2.0816659994661326;4.0;1.0;False;0.0;0.0;5.773502691896257;0.0;1.5;3.0;5.0;0.0;1.0;9.0;3.0;4.333333333333333;3.0;10.0;3.0;1.0;0.3333333333333333;0.0;0.0;3.0;0.0;1.0;4.0;2.6666666666666665;0.0;1.0;3.0;1.3333333333333333;0.0;2.0;3.0;1.5275252316519468;0.0;11.0;9.451631252505216;0.0;0.0;1.0;2.0;3.0;3.0;2.0;1.0;4.0;4.0;0.0;0.6666666666666666;0.0;0.0;0.0;3.0;0.0;3.0;0.0;2.0;3.0;11.0;18.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;13.5;0.0;0.0;2.5;0.0;0.0;3.0;0.0;3.0;1.6666666666666667;10.44030650891055;0.0;0.0;3.0;0.0;0.0;0.0;1.0;3.0;0.0;0.5;3.2145502536643185;1.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.75;0.0;2.0;0.75;1.0;4.0;0.7071067811865476;0.25;1.0;0.0;0.7071067811865476;6.75;0.5;21.0;3.25;4.5;2.5;2.0;1.5;1.0;1.0;9.75;0.25;2.25;1.0;15.5;0.0;0.0;0.25;4.0;1.0;2.0;1.0;0.0;2.0;False;0.7071067811865476;2.25;0.0;0.0;1.0;8.25;1.0;2.1213203435596424;0.5;2.0;1.0;1.75;0.5;1.0;0.0;2.0;9.0;1.0;1.4142135623730951;1.0;2.0;1.0;0.0;0.0;0.0;0.0;9.0;0.5;0.0;2.0;0.0;2.0;0.0;0.0;2.0;2.0;21.25;2.0;2.0;2.0;0.0;2.0;2.1213203435596424;1.75;0.0;False;1.5;1.0;6.363961030678928;0.0;1.25;2.0;12.5;0.0;1.0;27.0;2.0;4.5;2.0;12.5;2.0;1.0;0.5;0.0;0.0;4.0;0.75;7.0;15.5;1.5;0.0;1.0;2.0;2.0;1.5;4.5;2.0;2.8284271247461903;0.5;9.0;12.727922061357855;0.0;0.0;5.5;1.0;2.0;2.0;2.5;1.0;4.0;4.0;0.0;0.5;0.0;1.0;0.0;2.0;0.0;4.0;4.242640687119285;3.0;4.0;13.5;18.0;1.0;0.0;3.0;1.4142135623730951;2.5;1.5;0.0;2.0;0.0;0.0;0.0;0.0;16.75;0.0;0.0;3.25;2.1213203435596424;0.0;2.0;0.0;1.5;2.5;12.020815280171306;0.0;1.0;2.0;0.0;0.7071067811865476;0.5;2.5;2.0;0.0;1.75;16.263455967290593;1.0;1.0;0.0;0.0;0.0;0.75
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3.0;0.75;0.0;6.0;0.0;0.0;1.5;0.5163977794943223;0.0;1.0;0.0;0.40824829046386296;6.75;0.0;20.0;2.5;5.0;1.0;6.0;0.3333333333333333;1.0;2.0;4.5;0.0;4.0;0.0;9.166666666666666;0.0;0.0;0.0;1.5;0.0;6.0;0.0;0.0;0.0;False;0.0;0.75;0.0;0.0;0.0;7.25;0.0;2.5625508125043432;0.0;1.0;0.5;1.0;0.0;0.0;0.5;6.0;7.0;0.0;0.5477225575051661;1.0;6.0;0.25;0.0;0.0;0.0;0.0;7.5;0.0;0.0;6.0;0.0;0.0;0.0;0.0;6.0;6.0;12.0;6.0;6.0;1.0;0.0;6.0;1.5055453054181618;0.0;0.0;False;0.0;0.0;2.857738033247041;0.0;0.0;6.0;12.5;0.0;1.0;21.0;6.0;4.833333333333333;6.0;12.166666666666664;6.0;1.0;0.16666666666666666;0.0;1.0;4.0;0.0;2.0;6.0;0.0;0.0;9.0;6.0;1.5;0.0;3.5;6.0;1.6431676725154984;0.0;8.0;4.460941604639093;0.16666666666666666;1.0;2.0;1.0;6.0;6.0;2.1666666666666665;2.6666666666666665;7.0;4.0;0.0;0.3333333333333333;0.5;0.0;0.0;6.0;0.0;4.0;0.5477225575051661;2.5;4.0;11.25;13.0;0.0;3.141125063837266;1.0;0.0;1.0;1.0;0.0;6.0;0.0;0.0;0.0;0.0;17.0;0.0;0.0;2.5;0.5163977794943223;0.0;6.0;0.5477225575051661;0.0;1.6666666666666667;6.400520812142295;1.0;0.5;6.0;0.40824829046386296;0.0;0.0;1.0;6.0;0.0;1.0;6.882344561751226;1.5;0.0;0.0;0.0;0.0;0.0
1.0;0.0;0.0;11.0;0.0;0.0;1.181818181818182;0.6466697906828632;0.0;2.0;0.0;0.30151134457776363;13.0;0.0;28.0;4.5;9.0;1.0;11.0;0.18181818181818185;1.0;1.0;6.5;0.0;6.0;0.0;8.272727272727273;0.0;0.0;0.0;1.0;1.0;11.0;0.0;0.0;3.0;False;1.3483997249264843;0.0;0.0;0.0;1.0;15.0;0.0;1.8040358795061295;0.0;2.0;0.0;2.0;0.0;0.0;0.0;11.0;12.0;0.0;0.0;1.0;11.0;1.0;0.0;0.0;0.0;0.0;11.636363636363635;0.0;0.0;11.0;0.0;0.0;0.0;0.0;11.0;11.0;9.5;11.0;11.0;0.0;0.0;11.0;2.1191765124474857;2.5;1.0;False;0.0;0.0;4.857983120596447;0.0;0.0;11.0;18.0;0.0;1.0;14.0;11.0;9.0;11.0;18.727272727272727;11.0;1.0;0.09090909090909093;0.0;0.0;6.0;0.0;2.0;7.0;1.2727272727272727;0.0;2.0;11.0;2.272727272727273;0.0;7.5;11.0;1.9021518914592013;0.0;15.0;6.087244487824148;0.0;0.0;1.0;1.0;11.0;11.0;3.363636363636364;1.181818181818182;6.0;6.0;0.0;0.2727272727272727;0.0;0.0;0.0;11.0;0.0;4.0;0.4045199174779453;3.0;9.0;17.0;18.0;0.0;0.4045199174779453;1.0;0.0;3.0;0.0;0.0;11.0;0.0;0.0;0.0;0.0;23.0;0.0;0.0;4.5;0.4045199174779453;0.0;11.0;0.0;1.0;3.0909090909090913;6.497551986570159;0.0;0.0;11.0;0.0;0.4045199174779453;0.18181818181818185;3.0;11.0;0.0;1.0;3.289100457295553;1.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;1.5;0.0;2.0;0.0;0.0;2.5;1.4142135623730951;0.25;2.0;0.0;0.0;6.75;0.0;30.0;11.25;4.5;1.75;2.0;1.0;1.0;7.75;10.0;0.0;2.25;1.0;17.0;0.0;0.0;0.5;2.5;1.0;2.0;0.75;0.0;0.0;False;0.0;1.5;0.0;0.0;0.0;12.0;0.5;11.31370849898476;1.0;4.5;0.0;4.0;0.0;0.0;0.0;2.0;8.0;0.0;0.0;3.25;2.0;2.25;0.0;0.0;0.0;0.0;8.0;0.5;0.0;2.0;0.0;0.0;0.0;0.0;2.0;2.0;24.0;2.0;2.0;0.0;0.0;2.0;10.606601717798213;0.0;0.0;True;1.0;0.5;6.363961030678928;0.0;0.0;2.0;18.0;0.0;0.0;31.0;2.0;4.5;2.0;18.0;2.0;1.0;0.0;0.0;0.0;9.0;0.5;4.0;17.0;0.0;0.0;10.0;2.0;4.5;0.0;4.5;2.0;6.363961030678928;0.0;9.0;9.899494936611664;0.0;0.0;3.25;1.0;2.0;2.0;8.0;5.5;16.0;15.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;3.0;2.1213203435596424;6.75;6.0;11.5;15.0;0.0;6.363961030678928;2.0;0.0;7.5;0.0;0.0;2.0;0.0;0.0;0.0;0.0;24.0;0.0;0.0;12.0;1.4142135623730951;0.0;2.0;0.0;0.0;7.5;16.97056274847714;0.0;0.0;2.0;0.0;0.7071067811865476;0.5;8.0;2.0;0.7071067811865476;3.75;19.798989873223327;5.5;0.25;0.0;0.0;0.0;0.75
1.0;1.5;0.0;2.0;0.0;0.0;5.0;1.4142135623730951;1.0;2.0;0.0;0.0;12.5;0.25;47.0;8.25;9.0;3.5;2.0;2.0;2.0;1.0;14.5;0.0;5.5;1.0;21.0;0.0;0.0;0.5;5.0;4.0;2.0;0.75;0.0;13.0;False;9.192388155425117;2.5;1.0;0.0;0.0;17.75;0.5;8.48528137423857;1.0;1.0;0.5;3.0;0.25;0.0;0.0;2.0;12.5;0.5;0.7071067811865476;1.0;2.0;0.5;0.0;0.0;0.0;0.0;12.5;2.0;0.0;2.0;0.0;1.0;0.0;0.0;2.0;2.0;27.5;2.0;2.0;1.0;0.0;2.0;7.7781745930520225;9.75;2.0;False;2.0;0.5;9.899494936611664;0.0;3.25;2.0;27.5;0.0;0.0;34.0;2.0;9.0;2.0;27.5;2.0;1.0;0.0;0.0;0.0;2.0;1.5;8.0;21.0;6.5;0.0;1.0;2.0;1.0;0.75;6.75;2.0;1.4142135623730951;0.0;16.0;16.263455967290593;0.0;0.0;6.5;1.0;2.0;2.0;6.0;1.0;12.0;11.0;0.0;1.0;0.0;0.5;0.0;2.0;0.0;8.0;4.242640687119285;1.5;8.0;18.25;24.0;0.0;0.0;3.0;0.7071067811865476;5.5;0.75;0.0;2.0;0.0;0.0;0.0;0.0;37.25;0.0;0.0;9.0;1.4142135623730951;0.0;2.0;0.0;6.5;5.5;27.577164466275352;0.0;0.5;2.0;0.0;2.8284271247461903;2.0;6.0;2.0;0.7071067811865476;2.75;18.384776310850235;1.0;0.25;0.0;0.0;0.0;3.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;2.0;0.0;10.0;1.0;0.0;2.2;0.9944289260117531;0.0;2.0;0.0;0.7071067811865476;7.0;0.0;27.0;2.0;5.5;2.0;10.0;0.7;1.0;1.75;7.25;0.0;0.5;0.0;10.4;0.0;0.0;0.0;2.0;1.0;10.0;0.0;0.0;3.0;False;1.1352924243950933;1.75;0.0;0.421637021355784;0.0;7.75;0.0;3.047767853509989;1.5;1.0;0.0;0.0;0.0;0.0;0.0;10.0;6.5;0.0;0.0;1.0;10.0;0.25;0.0;0.0;0.0;0.0;7.5;0.0;0.0;10.0;0.0;0.0;0.0;0.0;10.0;10.0;13.75;10.0;10.0;0.0;0.0;10.0;2.7080128015453195;2.0;0.0;False;0.0;0.0;3.465704994818675;0.2;0.0;10.0;18.0;0.0;2.0;22.0;10.0;4.3;10.0;16.6;10.0;1.0;0.5;0.0;0.0;6.0;0.0;4.0;8.5;1.2;0.0;9.0;10.0;1.8;0.0;2.25;10.0;2.0976176963403037;0.0;9.0;6.132789830991366;0.0;0.0;2.75;1.0;10.0;10.0;2.2;2.0;10.0;9.0;0.0;1.1;0.0;0.0;0.0;10.0;0.0;3.0;0.9189365834726816;2.0;3.0;12.25;18.0;0.0;2.494438257849294;2.0;0.0;2.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;26.5;0.0;0.0;2.0;0.9486832980505138;0.0;10.0;0.0;1.5;2.0;10.276186062932103;0.0;0.0;10.0;0.0;0.5163977794943223;0.4;2.0;10.0;0.0;0.0;5.440588203494177;1.0;0.0;0.0;0.0;1.0;1.0
14.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;17.0;6.0;8.0;1.0;1.0;0.0;1.0;1.0;14.0;0.0;8.0;0.0;14.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;False;0.0;0.0;0.0;0.0;6.0;17.0;0.0;0.0;0.0;6.0;0.0;6.0;0.0;6.0;0.0;1.0;14.0;0.0;0.0;1.0;1.0;6.0;0.0;0.0;0.0;0.0;14.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;14.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;8.0;False;0.0;0.0;0.0;0.0;1.0;1.0;17.0;0.0;0.0;14.0;1.0;8.0;1.0;17.0;1.0;1.0;0.0;6.0;0.0;6.0;0.0;1.0;14.0;1.0;0.0;1.0;1.0;6.0;0.0;14.0;1.0;0.0;0.0;8.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;6.0;1.0;6.0;6.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;14.0;0.0;6.0;17.0;14.0;14.0;1.0;0.0;0.0;0.0;6.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;17.0;0.0;0.0;6.0;0.0;0.0;1.0;0.0;1.0;6.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;6.0;1.0;0.0;6.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
7.0;0.0;0.0;4.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;24.0;4.25;8.0;1.0;4.0;0.0;1.0;1.0;7.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0;1.0;0.0;4.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;3.0;21.0;0.0;1.2583057392117916;0.0;2.5;0.0;3.75;0.0;3.0;0.0;4.0;7.0;0.0;0.0;1.0;4.0;0.75;0.0;0.0;0.0;0.0;7.75;0.0;0.0;4.0;0.0;0.0;0.0;0.0;4.0;4.0;8.0;4.0;4.0;0.0;0.0;4.0;0.8164965809277259;0.0;8.0;False;0.0;0.0;0.0;0.0;0.0;4.0;22.0;0.0;0.0;11.0;4.0;8.0;4.0;21.5;4.0;1.0;0.0;0.0;0.0;5.0;0.0;1.0;7.0;0.0;0.0;1.0;4.0;2.5;0.0;7.0;4.0;2.3804761428476167;0.0;8.0;1.5;0.0;0.0;1.0;1.0;4.0;4.0;4.25;1.0;6.0;5.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;7.0;0.0;4.25;18.0;7.75;10.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;22.5;0.0;0.0;4.5;0.0;0.0;4.0;0.0;0.0;4.0;2.516611478423583;0.0;0.0;4.0;0.0;0.0;0.0;4.0;4.0;0.0;3.75;2.0;1.0;0.0;0.0;0.0;0.0;0.0
3.0;1.0;0.0;3.0;1.0;0.0;1.6666666666666667;1.1547005383792517;0.0;2.0;0.0;1.1547005383792517;10.5;0.0;20.0;5.0;8.0;1.0;3.0;0.6666666666666666;1.0;1.5;9.0;0.0;4.0;0.0;9.666666666666666;0.0;0.0;0.0;1.0;1.0;3.0;0.0;0.0;1.0;False;0.5773502691896258;1.0;0.0;0.0;1.0;15.0;0.0;2.516611478423584;0.0;3.0;0.0;2.5;0.0;1.0;0.0;3.0;10.0;0.0;0.0;1.0;3.0;1.5;0.0;0.0;0.0;0.0;9.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;3.0;3.0;10.0;3.0;3.0;0.0;0.0;3.0;2.516611478423584;0.5;0.0;False;0.0;0.0;6.5574385243019995;0.0;0.0;3.0;18.0;0.0;2.0;11.0;3.0;7.0;3.0;16.666666666666668;3.0;1.0;0.6666666666666666;0.0;0.0;3.0;0.0;3.0;9.0;0.3333333333333333;0.0;2.0;3.0;2.0;0.0;6.5;3.0;1.7320508075688772;0.0;13.0;5.5677643628300215;0.0;0.0;2.0;1.0;3.0;3.0;3.6666666666666665;1.3333333333333333;6.0;6.0;0.0;0.6666666666666666;0.0;0.0;0.0;3.0;0.0;9.0;1.1547005383792517;3.0;12.0;12.0;14.0;0.0;0.5773502691896257;2.0;0.0;4.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;19.0;0.0;0.0;5.0;1.1547005383792517;0.0;3.0;0.0;0.0;3.6666666666666665;4.163331998932266;0.0;0.0;3.0;0.0;0.5773502691896258;0.3333333333333333;4.0;3.0;0.0;2.5;1.1547005383792517;1.0;0.0;0.0;0.0;0.0;0.5
