Length;blame_merge_blame_getDifficulty_mean;blame_merge_blame_getVolume_min;blame_merge_blame_getLength_max;AnonymousInnerClassLength_min;blamemerge_blamegetVocabulary_count;blamemerge_blamegetLength_mean;MethodLength_count;AnonymousInnerClassLength_75%;blame_merge_blame_getDifficulty_std;MethodLength_25%;blamemerge_blamegetVolume_max;blame_merge_blame_getEffort_count;blame_merge_blame_getDifficulty_count;blamemerge_blamegetLength_max;AnonymousInnerClassLength_count;AnonymousInnerClassLength_std;AnonymousInnerClassLength_max;NumberOfDistinctOperands;blame_merge_blame_getEffort_std;MethodLength_75%;FileLength_std;FileLength_count;NumberOfDistinctOperators;blamemerge_blamegetDifficulty_std;blame_merge_blame_getLength_count;blame_merge_blame_getVocabulary_min;blamemerge_blamegetLength_count;blamemerge_blamegetVolume_mean;FileLength_75%;MethodLength_min;TotalNumberOfOperands;blamemerge_blamegetEffort_mean;Vocabulary;TotalNumberOfOperators;FileLength_max;blame_merge_blame_getVocabulary_mean;blamemerge_blamegetVocabulary_max;Volume;blame_merge_blame_getLength_mean;AnonymousInnerClassLength_25%;blame_merge_blame_getDifficulty_min;Effort;blame_merge_blame_getVolume_std;MethodLength_std;AnonymousInnerClassLength_50%;FileLength_25%;blamemerge_blamegetVocabulary_mean;blame_merge_blame_getVolume_mean;blamemerge_blamegetVolume_std;blame_merge_blame_getVocabulary_max;blamemerge_blamegetVolume_count;Difficulty;MethodLength_mean;blame_merge_blame_getVocabulary_count;blamemerge_blamegetDifficulty_max;blame_merge_blame_getLength_min;blamemerge_blamegetEffort_max;blamemerge_blamegetLength_std;blame_merge_blame_getDifficulty_max;blame_merge_blame_getEffort_min;MethodLength_50%;blame_merge_blame_getEffort_mean;blame_merge_blame_getVocabulary_std;blamemerge_blamegetDifficulty_count;blamemerge_blamegetEffort_count;AnonymousInnerClassLength_mean;MethodLength_max;blame_merge_blame_getLength_std;blame_merge_blame_getEffort_max;blame_merge_blame_getVolume_max;FileLength_mean;Bugged;FileLength_50%;blamemerge_blamegetEffort_std;blamemerge_blamegetVocabulary_std;blamemerge_blamegetDifficulty_mean;FileLength_min;blame_merge_blame_getVolume_count
697.0;0.0;0.0;0.0;0.0;767.0;4.136897001303781;6.0;0.0;0.0;3.5;83.76180828526728;0.0;0.0;22.0;6.0;0.0;0.0;97.0;0.0;11.0;64.91147818375421;6.0;23.0;1.239314959203786;0.0;0.0;767.0;11.621835372132125;0.0;3.0;245.0;28.896444916667928;120.0;452.0;159.0;0.0;15.0;4814.102745139137;0.0;0.0;0.0;139832.3142724693;0.0;13.658940905746196;0.0;0.0;3.509778357235984;0.0;16.02721443032787;0.0;767.0;29.046391752577318;11.166666666666664;0.0;4.571428571428571;0.0;357.20142588420737;4.732067402235423;0.0;0.0;5.0;0.0;0.0;767.0;767.0;0.0;38.0;0.0;0.0;0.0;26.5;False;0.0;52.83332556138255;3.779095423821794;0.9853091823430808;0.0;0.0
13561.0;0.0;0.0;0.0;0.0;603.0;22.48922056384743;7.0;0.0;0.0;3.5;172.8771237954945;0.0;0.0;40.0;7.0;0.0;0.0;370.0;0.0;11.0;227.91257722456402;7.0;17.0;1.7120064275732532;0.0;0.0;603.0;90.86669499540513;0.0;3.0;6091.0;402.0407272799601;387.0;7470.0;603.0;0.0;21.0;116572.92928307435;0.0;0.0;0.0;16311860.957397973;0.0;186.64264301192318;0.0;0.0;13.538971807628524;0.0;48.934930300466355;0.0;603.0;139.92837837837834;76.85714285714286;0.0;6.6111111111111125;0.0;952.0;11.586499757648768;0.0;0.0;6.0;0.0;0.0;603.0;603.0;0.0;500.0;0.0;0.0;0.0;86.14285714285714;False;0.0;255.88848224498832;6.247901197438867;3.5662940270527326;0.0;0.0
1146.0;0.0;0.0;0.0;0.0;136.0;8.426470588235292;3.0;0.0;0.0;27.5;148.67746297052548;0.0;0.0;35.0;3.0;0.0;0.0;105.0;0.0;33.0;78.51963660978909;3.0;22.0;1.824238810918784;0.0;0.0;136.0;30.214652310063983;68.0;26.0;420.0;113.16435057726187;127.0;726.0;136.0;0.0;19.0;8009.032651040902;0.0;0.0;0.0;352397.43664579967;0.0;5.686240703077327;0.0;0.0;5.794117647058822;0.0;38.26480644843844;0.0;136.0;44.0;30.66666666666667;0.0;7.0;0.0;886.1090628064912;9.82486064584326;0.0;0.0;29.0;0.0;0.0;136.0;136.0;0.0;37.0;0.0;0.0;0.0;45.33333333333334;False;0.0;164.7951079263497;6.029701358686477;1.7054454736440032;0.0;0.0
1114.0;0.0;0.0;0.0;0.0;137.0;8.13138686131387;3.0;0.0;0.0;27.5;148.67746297052548;0.0;0.0;35.0;3.0;0.0;0.0;101.0;0.0;33.5;79.09698687897874;3.0;20.0;1.790517122351231;0.0;0.0;137.0;29.03222820525301;68.5;26.0;410.0;108.1564332359238;121.0;704.0;137.0;0.0;19.0;7707.613646323899;0.0;0.0;0.0;312883.3262369107;0.0;6.2449979983983965;0.0;0.0;5.562043795620439;0.0;38.305978886016334;0.0;137.0;40.5940594059406;31.0;0.0;7.0;0.0;886.1090628064912;9.815067587079763;0.0;0.0;29.0;0.0;0.0;137.0;137.0;0.0;38.0;0.0;0.0;0.0;45.66666666666666;False;0.0;165.202133356009;5.971576442108918;1.6127049957341926;0.0;0.0
620.0;0.0;0.0;0.0;0.0;115.0;5.391304347826088;5.0;0.0;0.0;4.0;97.67226489021296;0.0;0.0;25.0;5.0;0.0;0.0;66.0;0.0;17.0;51.429563482495155;5.0;16.0;1.5979342893873558;0.0;0.0;115.0;18.744107740658876;0.0;4.0;234.0;65.85592776760559;82.0;386.0;115.0;0.0;15.0;3941.682242863213;0.0;0.0;0.0;111800.44179757476;0.0;10.85357084097211;0.0;0.0;3.9043478260869566;0.0;31.246409362929395;0.0;115.0;28.363636363636363;11.4;0.0;5.142857142857143;0.0;502.31450514966673;8.213911661016382;0.0;0.0;4.0;0.0;0.0;115.0;115.0;0.0;28.0;0.0;0.0;0.0;23.0;False;0.0;123.65834799448784;5.391634054040816;1.1171946169772256;0.0;0.0
2229.0;0.0;0.0;0.0;0.0;864.0;7.418981481481483;10.0;0.0;0.0;7.0;199.03672606650852;0.0;0.0;44.0;10.0;0.0;0.0;117.0;0.0;33.75;92.97096320895037;10.0;39.0;2.059227983974492;0.0;0.0;864.0;26.63705039677453;0.0;3.0;768.0;114.41876103781401;156.0;1461.0;294.0;0.0;23.0;16239.161545843952;0.0;0.0;0.0;2078612.6778680256;0.0;17.262676501632072;0.0;0.0;5.291666666666667;0.0;38.0110998929766;0.0;864.0;128.0;20.0;0.0;8.666666666666666;0.0;1702.8697674579064;9.532668031339233;0.0;0.0;15.0;0.0;0.0;864.0;864.0;0.0;52.0;0.0;0.0;0.0;29.4;False;0.0;217.31328401235984;6.123535131188262;1.6491282701352146;0.0;0.0
1171.0;0.0;0.0;0.0;0.0;139.0;8.424460431654676;3.0;0.0;0.0;28.5;148.67746297052548;0.0;0.0;35.0;3.0;0.0;0.0;105.0;0.0;33.5;80.25168741735797;3.0;23.0;1.90129058502072;0.0;0.0;139.0;29.954115388026015;69.5;28.0;424.0;116.03034622859651;128.0;747.0;139.0;0.0;19.0;8197.0;0.0;0.0;0.0;380653.06666666665;0.0;5.507570547286101;0.0;0.0;5.719424460431656;0.0;37.73860787272466;0.0;139.0;46.438095238095244;31.66666666666667;0.0;7.0;0.0;886.1090628064912;9.753467177848348;0.0;0.0;29.0;0.0;0.0;139.0;139.0;0.0;38.0;0.0;0.0;0.0;46.33333333333334;False;0.0;167.96952913608106;5.908761336855558;1.7710353794886171;0.0;0.0
2582.0;0.0;0.0;0.0;0.0;341.0;7.571847507331379;11.0;0.0;0.0;6.0;160.4736875252405;0.0;0.0;35.0;11.0;0.0;0.0;193.0;0.0;14.5;102.8153685010174;11.0;30.0;1.7206764372665495;0.0;0.0;341.0;25.805834539532928;0.0;4.0;1013.0;88.49671127763914;223.0;1569.0;341.0;0.0;24.0;20141.923541594228;0.0;0.0;0.0;1585785.1202825091;0.0;19.635774401933737;0.0;0.0;5.926686217008798;0.0;30.93779726994505;0.0;341.0;78.73056994818653;16.818181818181817;0.0;7.5;0.0;770.2737001211542;7.739032037069963;0.0;0.0;10.0;0.0;0.0;341.0;341.0;0.0;67.0;0.0;0.0;0.0;31.0;False;0.0;132.5869967014747;5.7586679309963635;1.7286493971977843;0.0;0.0
3492.0;0.0;0.0;0.0;0.0;1056.0;6.057765151515151;26.0;0.0;0.0;5.0;122.98488783780529;0.0;0.0;28.0;26.0;0.0;0.0;204.0;0.0;21.25;114.33570678556127;26.0;42.0;1.5706275967144208;0.0;0.0;1056.0;18.346151373852074;0.0;3.0;1285.0;53.97136654862897;246.0;2207.0;583.0;0.0;21.0;27735.260652644625;0.0;0.0;0.0;3668803.964272624;0.0;15.143467746345793;0.0;0.0;5.252840909090909;0.0;19.73074281244132;0.0;1056.0;132.27941176470586;15.730769230769232;0.0;12.0;0.0;1076.1177685807963;5.2740513242085845;0.0;0.0;9.5;0.0;0.0;1056.0;1056.0;0.0;57.0;0.0;0.0;0.0;22.423076923076927;False;0.0;103.22843808252176;4.233189947882763;1.5327967171717167;0.0;0.0
86.0;0.0;0.0;0.0;0.0;511.0;1.5772994129158513;1.0;0.0;0.0;12.0;41.20902501875006;0.0;0.0;13.0;1.0;0.0;0.0;26.0;0.0;12.0;0.0;1.0;16.0;0.6954797674841291;0.0;0.0;511.0;3.628011975058768;52.0;12.0;31.0;5.809493044137695;42.0;55.0;52.0;0.0;9.0;463.7392983589735;0.0;0.0;0.0;4423.359461270208;0.0;0.0;0.0;52.0;1.38160469667319;0.0;7.95558375701599;0.0;511.0;9.538461538461537;12.0;0.0;2.5;0.0;60.0;2.8022038501899296;0.0;0.0;12.0;0.0;0.0;511.0;511.0;0.0;12.0;0.0;0.0;0.0;52.0;False;52.0;13.717003226043978;2.4336638578161622;0.3649706457925636;52.0;0.0
1566.0;0.0;0.0;0.0;0.0;2230.0;3.4201793721973086;11.0;0.0;0.0;9.5;155.58941141594502;0.0;0.0;36.0;11.0;0.0;0.0;133.0;0.0;23.5;100.40327774439527;11.0;37.0;1.937776051940718;0.0;0.0;2230.0;11.303401958154495;0.0;5.0;535.0;56.278579813637236;170.0;1031.0;333.0;0.0;22.0;11603.106205991644;0.0;0.0;0.0;863471.7569458819;0.0;8.764598212022147;0.0;0.0;2.6632286995515697;0.0;25.96510163669457;0.0;2230.0;74.4172932330827;16.727272727272727;0.0;7.5;0.0;1021.865710312585;6.715833454590287;0.0;0.0;17.0;0.0;0.0;2230.0;2230.0;0.0;29.0;0.0;0.0;0.0;30.272727272727273;False;0.0;164.61505916352843;4.598460972640402;0.9127630080432768;0.0;0.0
240.0;0.0;0.0;0.0;0.0;611.0;2.523731587561375;3.0;0.0;0.0;6.0;64.72503367497926;0.0;0.0;17.0;3.0;0.0;0.0;48.0;0.0;10.0;42.723919920032294;3.0;23.0;1.329389396097507;0.0;0.0;611.0;6.933404416136165;37.0;6.0;80.0;22.336102074826456;71.0;160.0;74.0;0.0;14.0;1475.9393086811233;0.0;0.0;0.0;28288.836749721537;0.0;4.618802153517006;0.0;0.0;2.193126022913257;0.0;14.272445745793952;0.0;611.0;19.166666666666668;8.666666666666666;0.0;7.5;0.0;485.4377525623444;4.15131934232179;0.0;0.0;6.0;0.0;0.0;611.0;611.0;0.0;14.0;0.0;0.0;0.0;24.66666666666667;False;0.0;69.587381051854;3.5600725561993345;0.6794871794871794;0.0;0.0
78.0;0.0;0.0;0.0;0.0;595.0;1.0487394957983194;1.0;0.0;0.0;9.0;41.20902501875006;0.0;0.0;13.0;1.0;0.0;0.0;24.0;0.0;9.0;0.0;1.0;16.0;0.6221423366570443;0.0;0.0;595.0;2.7687555189891597;49.0;9.0;29.0;4.663733867609682;40.0;49.0;49.0;0.0;9.0;415.1103914012143;0.0;0.0;0.0;4012.7337835450708;0.0;0.0;0.0;49.0;0.9478991596638656;0.0;8.10561744922429;0.0;595.0;9.666666666666666;9.0;0.0;2.5;0.0;60.0;2.716574192706916;0.0;0.0;9.0;0.0;0.0;595.0;595.0;0.0;9.0;0.0;0.0;0.0;49.0;False;49.0;13.258474627210367;2.3359959101357632;0.2285714285714285;49.0;0.0
717.0;0.0;0.0;0.0;0.0;1151.0;3.011294526498697;6.0;0.0;0.0;8.5;87.56916320732489;0.0;0.0;23.0;6.0;0.0;0.0;126.0;0.0;21.5;83.69089954509192;6.0;33.0;1.4758485717385934;0.0;0.0;1151.0;9.029978648735067;0.0;3.0;236.0;32.29615756209581;159.0;481.0;205.0;0.0;14.0;5243.337078938883;0.0;0.0;0.0;162044.08401101595;0.0;23.25510696599781;0.0;0.0;2.437880104257168;0.0;18.81130249627053;0.0;1151.0;30.904761904761905;22.0;0.0;7.5;0.0;485.4377525623444;5.279562990079973;0.0;0.0;16.5;0.0;0.0;1151.0;1151.0;0.0;67.0;0.0;0.0;0.0;34.166666666666664;False;0.0;91.57227998672172;3.9281933481430262;0.7534038724090854;0.0;0.0
78.0;0.0;0.0;0.0;0.0;596.0;1.0469798657718121;1.0;0.0;0.0;10.0;41.20902501875006;0.0;0.0;13.0;1.0;0.0;0.0;24.0;0.0;10.0;0.0;1.0;16.0;0.6195975122685751;0.0;0.0;596.0;2.7557206942928683;50.0;10.0;29.0;4.633257804073425;40.0;49.0;50.0;0.0;9.0;415.1103914012143;0.0;0.0;0.0;4012.7337835450708;0.0;0.0;0.0;50.0;0.9463087248322148;0.0;8.093431991378917;0.0;596.0;9.666666666666666;10.0;0.0;2.5;0.0;60.0;2.710913072562248;0.0;0.0;10.0;0.0;0.0;596.0;596.0;0.0;10.0;0.0;0.0;0.0;50.0;False;50.0;13.242529807086852;2.331473324786852;0.22651006711409402;50.0;0.0
420.0;0.0;0.0;0.0;0.0;1159.0;4.4788610871440895;2.0;0.0;0.0;19.0;100.0;0.0;0.0;25.0;2.0;0.0;0.0;60.0;0.0;29.0;65.76093065034893;2.0;19.0;1.3314529124907988;0.0;0.0;1159.0;14.79387710362498;69.75;14.0;151.0;45.550069881873206;79.0;269.0;93.0;0.0;16.0;2647.5879142343833;0.0;0.0;0.0;63299.41438282039;0.0;14.142135623730953;0.0;23.25;3.3977566867989646;0.0;26.91143232856425;0.0;1159.0;23.90833333333333;24.0;0.0;3.888888888888889;0.0;388.88888888888886;7.128673770117106;0.0;0.0;24.0;0.0;0.0;1159.0;1159.0;0.0;34.0;0.0;0.0;0.0;46.5;False;46.5;97.23430867564444;4.839535134417229;0.8872111973923881;0.0;0.0
182.0;0.0;0.0;0.0;0.0;565.0;2.2336283185840697;2.0;0.0;0.0;7.5;64.72503367497926;0.0;0.0;17.0;2.0;0.0;0.0;44.0;0.0;10.5;47.37615433949868;2.0;23.0;1.1317331593321287;0.0;0.0;565.0;5.834542889880288;50.25;6.0;60.0;16.023157865972603;67.0;122.0;67.0;0.0;14.0;1104.0282326633146;0.0;0.0;0.0;17313.170012220162;0.0;4.242640687119285;0.0;16.75;1.9469026548672568;0.0;12.255462690728624;0.0;565.0;15.681818181818182;9.0;0.0;7.5;0.0;485.4377525623444;3.7210254301306387;0.0;0.0;9.0;0.0;0.0;565.0;565.0;0.0;12.0;0.0;0.0;0.0;33.5;False;33.5;53.52857532987571;3.2091422705837687;0.5784660766961651;0.0;0.0
156.0;0.0;0.0;0.0;0.0;326.0;2.392638036809816;1.0;0.0;0.0;27.0;41.20902501875006;0.0;0.0;13.0;1.0;0.0;0.0;42.0;0.0;27.0;0.0;1.0;17.0;0.7409115847413672;0.0;0.0;326.0;5.185000313353383;66.0;27.0;51.0;7.832106085148473;59.0;105.0;66.0;0.0;9.0;917.6923157004472;0.0;0.0;0.0;9471.895687051043;0.0;0.0;0.0;66.0;2.039877300613497;0.0;7.92269722875296;0.0;326.0;10.321428571428571;27.0;0.0;2.5;0.0;60.0;2.8896325724846292;0.0;0.0;27.0;0.0;0.0;326.0;326.0;0.0;27.0;0.0;0.0;0.0;66.0;False;66.0;13.961506598415012;2.5044462585213547;0.5751533742331288;66.0;0.0
134.0;0.0;0.0;0.0;0.0;800.0;2.15;1.0;0.0;0.0;13.0;41.20902501875006;0.0;0.0;13.0;1.0;0.0;0.0;33.0;0.0;13.0;0.0;1.0;18.0;0.9156125656974564;0.0;0.0;800.0;5.9289558849237105;59.0;13.0;55.0;12.716232842557945;51.0;79.0;59.0;0.0;9.0;760.1049958241805;0.0;0.0;0.0;11401.574937362708;0.0;0.0;0.0;59.0;1.975;0.0;11.478266746930835;0.0;800.0;15.0;13.0;0.0;2.5;0.0;79.24812503605781;3.661182229710634;0.0;0.0;13.0;0.0;0.0;800.0;800.0;0.0;13.0;0.0;0.0;0.0;59.0;False;59.0;26.1639536819183;3.2538607087412124;0.52875;59.0;0.0
181.0;0.0;0.0;0.0;0.0;559.0;2.13953488372093;2.0;0.0;0.0;7.75;64.72503367497926;0.0;0.0;17.0;2.0;0.0;0.0;44.0;0.0;11.25;48.08326112068522;2.0;23.0;1.0504652579706957;0.0;0.0;559.0;5.4613348853150825;51.0;6.0;60.0;13.634172705913713;67.0;121.0;68.0;0.0;14.0;1097.9621434728567;0.0;0.0;0.0;17218.042704460706;0.0;4.949747468305833;0.0;17.0;1.8783542039356;0.0;11.252135686225564;0.0;559.0;15.681818181818182;9.5;0.0;7.5;0.0;485.4377525623444;3.5193057617842616;0.0;0.0;9.5;0.0;0.0;559.0;559.0;0.0;13.0;0.0;0.0;0.0;34.0;False;34.0;46.79416813522813;3.0479231091568986;0.5523255813953488;0.0;0.0
81.0;0.0;0.0;0.0;0.0;54.0;1.5;2.0;0.0;0.0;4.5;41.20902501875006;0.0;0.0;13.0;2.0;0.0;0.0;24.0;0.0;7.5;38.18376618407357;2.0;16.0;0.7486885809166376;0.0;0.0;54.0;3.626674711575377;40.5;3.0;29.0;6.251077376174835;40.0;52.0;54.0;0.0;9.0;431.07617568587636;0.0;0.0;0.0;4167.069698296805;0.0;4.242640687119285;0.0;13.5;1.3703703703703705;0.0;8.157274222514813;0.0;54.0;9.666666666666666;6.0;0.0;2.5;0.0;60.0;2.840077065125004;0.0;0.0;6.0;0.0;0.0;54.0;54.0;0.0;9.0;0.0;0.0;0.0;27.0;False;27.0;14.45911245118412;2.5350099273840545;0.3611111111111111;0.0;0.0
457.0;0.0;0.0;0.0;0.0;447.0;1.5257270693512304;13.0;0.0;0.0;2.0;39.863137138648355;0.0;0.0;12.0;13.0;0.0;0.0;62.0;0.0;6.0;36.61021295086512;13.0;19.0;0.992199090623523;0.0;0.0;447.0;4.266478286529603;0.0;2.0;158.0;10.865958666706254;81.0;299.0;132.0;0.0;10.0;2897.3114513182727;0.0;0.0;0.0;70142.97561981821;0.0;3.5626265159721267;0.0;0.0;1.3780760626398212;0.0;9.71600054415587;0.0;447.0;24.20967741935484;5.230769230769232;0.0;4.0;0.0;126.79700005769251;3.2287435736452177;0.0;0.0;5.0;0.0;0.0;447.0;447.0;0.0;13.0;0.0;0.0;0.0;10.153846153846152;False;0.0;26.66352981682101;2.8470365150395094;0.4505965697240866;0.0;0.0
