Maximum Depth_50%;NumberOfMathOperations_min;issues_priorityMinor_max;issues_priorityMinor_count;Ait;HMd;issues_priorityMinor_std;MaxNumberOfNestedBlocks_mean;NumberOfModifiers_75%;Maximum Complexity*;blame_merge_priorityMinor_count;NumberOfMathOperations_max;blame_merge_priorityMajor_std;Maximum Depth_count;Average Block Depth;NumberOfMathOperations_75%;Ma;MaxNumberOfNestedBlocks_75%;MaxNumberOfNestedBlocks_min;issues_priorityMinor_min;blame_merge_priorityMinor_std;NumberOfMathOperations_mean;Maximum Depth_75%;blamemerge_priorityMajor_mean;Ao;blame_merge_priorityMinor_mean;blamemerge_priorityMajor_count;NumberOfModifiers_25%;blamemerge_priorityMinor_std;Average Complexity*;blame_merge_priorityMajor_count;Mo;Maximum Block Depth;Maximum Depth_min;Maximum Depth_25%;Maximum Depth_std;blame_merge_priorityMajor_min;NMA;Maximum Depth_mean;issues_priorityMajor_std;blamemerge_priorityMajor_max;blame_merge_priorityMajor_mean;blamemerge_priorityMajor_std;Bugged;Average Statements per Method;Ai;MaxNumberOfNestedBlocks_50%;blamemerge_priorityMinor_mean;NumberOfMathOperations_50%;SIX;HMi;NumberOfModifiers_count;NF;PMR;NumberOfModifiers_min;MaxNumberOfNestedBlocks_25%;NumberOfModifiers_max;Mi;PMi;blame_merge_priorityMajor_max;NumberOfModifiers_mean;NMI;NMIR;blamemerge_priorityMinor_count;issues_priorityMajor_count;Maximum Depth_max;Ad;issues_priorityMinor_mean;NumberOfModifiers_std;MaxNumberOfNestedBlocks_max;Av;NumberOfMathOperations_count;NumberOfMethods_Mood;PMd;blamemerge_priorityMinor_max;MaxNumberOfNestedBlocks_std;blamemerge_priorityMinor_min;Mit;NOPa;MaxNumberOfNestedBlocks_count;NumberOfMathOperations_std;issues_priorityMajor_mean;blame_merge_priorityMinor_max;NumberOfModifiers_50%;NumberOfMathOperations_25%;NM;blame_merge_priorityMinor_min;issues_priorityMajor_max;blamemerge_priorityMajor_min;Md;issues_priorityMajor_min
3.0;0.0;1.0;66.0;0.0;12.0;0.3458040190345097;0.0;1.0;4.0;0.0;0.0;0.0;1.0;2.2;0.0;30.0;0.0;0.0;0.0;0.0;0.0;3.0;0.7109266943291841;0.0;0.0;6507.0;0.5;0.4533668684119794;1.13;0.0;0.0;5.0;3.0;3.0;0.0;0.0;30.0;3.0;0.3458040190345097;1.0;0.0;0.4533668684119794;False;1.6;0.0;0.0;0.2890733056708161;0.0;0.0;0.0;3.0;0.0;0.6;0.0;0.0;1.0;0.0;0.0;0.0;0.6666666666666666;0.0;0.0;6507.0;66.0;3.0;0.0;0.8636363636363636;0.5773502691896258;0.0;0.0;3.0;18.0;18.0;1.0;0.0;0.0;0.0;0.0;3.0;0.0;0.13636363636363635;0.0;1.0;0.0;30.0;0.0;1.0;0.0;30.0;0.0
3.0;0.0;1.0;66.0;0.0;12.0;0.3458040190345097;0.0;4.0;4.0;0.0;0.0;0.0;2.0;2.2;0.0;30.0;0.0;0.0;0.0;0.0;0.0;3.0;0.7109266943291841;0.0;0.0;6507.0;4.0;0.4533668684119794;1.13;0.0;0.0;5.0;3.0;3.0;0.0;0.0;30.0;3.0;0.3458040190345097;1.0;0.0;0.4533668684119794;False;1.6;0.0;0.0;0.2890733056708161;0.0;0.0;0.0;1.0;0.0;0.6;4.0;0.0;4.0;0.0;0.0;0.0;4.0;0.0;0.0;6507.0;66.0;3.0;0.0;0.8636363636363636;0.0;0.0;0.0;1.0;18.0;18.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.13636363636363635;0.0;4.0;0.0;30.0;0.0;1.0;0.0;30.0;0.0
3.5;0.0;1.0;66.0;0.0;12.0;0.3458040190345097;1.0;1.0;4.0;0.0;0.0;0.0;2.0;2.2;0.0;30.0;1.0;1.0;0.0;0.0;0.0;3.75;0.7109266943291841;0.0;0.0;6507.0;1.0;0.4533668684119794;1.13;0.0;0.0;5.0;3.0;3.25;0.7071067811865476;0.0;30.0;3.5;0.3458040190345097;1.0;0.0;0.4533668684119794;False;1.6;0.0;1.0;0.2890733056708161;0.0;0.0;0.0;1.0;0.0;0.6;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;6507.0;66.0;4.0;0.0;0.8636363636363636;0.0;1.0;0.0;1.0;18.0;18.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.13636363636363635;0.0;1.0;0.0;30.0;0.0;1.0;0.0;30.0;0.0
3.0;0.0;0.0;9.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;1.71;0.0;6.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;1170.0;0.0;0.0;1.22;0.0;0.0;5.0;3.0;3.0;0.0;0.0;6.0;3.0;0.0;1.0;0.0;0.0;False;1.78;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.833333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1170.0;9.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;6.0;0.0;1.0;1.0;6.0;1.0
0.0;0.0;0.0;9.0;0.0;1.0;0.0;0.0;9.0;3.0;0.0;0.0;0.0;0.0;1.71;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1170.0;1.5;0.0;1.22;0.0;0.0;5.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;1.0;0.0;0.0;False;1.78;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.833333333;1.0;0.0;9.0;0.0;0.0;0.0;5.7142857142857135;0.0;0.0;1170.0;9.0;0.0;0.0;0.0;4.111540089159038;0.0;0.0;7.0;4.0;5.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;1.0;0.0;9.0;0.0;6.0;0.0;1.0;1.0;6.0;1.0
2.0;0.0;0.0;9.0;0.0;2.0;0.0;0.1111111111111111;1.0;7.0;0.0;0.0;0.0;8.0;1.64;0.0;10.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;1215.0;1.0;0.0;1.8;0.0;0.0;4.0;2.0;2.0;0.3535533905932738;0.0;10.0;2.125;0.0;1.0;0.0;0.0;False;2.7;0.0;0.0;0.0;0.0;0.0;0.0;9.0;4.0;0.8;1.0;0.0;2.0;0.0;0.0;0.0;1.1111111111111112;0.0;0.0;1215.0;9.0;3.0;4.0;0.0;0.33333333333333337;1.0;0.0;9.0;9.0;8.0;0.0;0.33333333333333337;0.0;0.0;0.0;9.0;0.0;1.0;0.0;1.0;0.0;10.0;0.0;1.0;1.0;10.0;1.0
3.0;0.0;0.0;9.0;0.0;1.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;1.0;1.85;0.0;4.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;1557.0;0.0;0.0;1.3;0.0;0.0;3.0;3.0;3.0;0.0;0.0;4.0;3.0;0.0;1.0;0.0;0.0;False;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1557.0;9.0;3.0;6.0;0.0;0.0;0.0;0.0;0.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;0.0;1.0;1.0;4.0;1.0
2.0;0.0;0.0;9.0;0.0;1.0;0.0;0.1111111111111111;1.0;4.0;0.0;0.0;0.0;2.0;1.85;0.0;4.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;1557.0;1.0;0.0;1.3;0.0;0.0;3.0;2.0;2.0;0.0;0.0;4.0;2.0;0.0;1.0;0.0;0.0;False;3.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;6.0;0.75;1.0;0.0;9.0;0.0;0.0;0.0;2.7777777777777777;0.0;0.0;1557.0;9.0;2.0;6.0;0.0;3.5276684147527875;1.0;0.0;9.0;3.0;3.0;0.0;0.33333333333333337;0.0;0.0;0.0;9.0;0.0;1.0;0.0;1.0;0.0;4.0;0.0;1.0;1.0;4.0;1.0
2.0;0.0;1.0;66.0;0.0;0.0;0.3458040190345097;0.0;1.0;1.0;0.0;0.0;0.0;10.0;1.19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.9478021978021978;0.0;0.0;1092.0;1.0;0.22252761242216051;1.0;0.0;0.0;2.0;2.0;2.0;0.0;0.0;0.0;2.0;0.3458040190345097;1.0;0.0;0.22252761242216051;False;2.8;0.0;0.0;0.0521978021978022;0.0;0.0;0.0;10.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1092.0;66.0;2.0;0.0;0.8636363636363636;0.0;0.0;0.0;10.0;10.0;0.0;1.0;0.0;0.0;0.0;0.0;10.0;0.0;0.13636363636363635;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2.0;0.0;0.0;4.0;0.0;0.0;0.0;0.75;3.0;5.0;0.0;0.0;0.0;2.0;1.38;0.0;3.0;1.25;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;424.0;1.0;0.0;2.25;0.0;0.0;4.0;2.0;2.0;0.0;0.0;3.0;2.0;0.0;1.0;0.0;0.0;False;5.75;0.0;0.5;0.0;0.0;0.0;0.0;4.0;1.0;1.0;1.0;0.0;9.0;0.0;0.0;0.0;3.0;0.0;0.0;424.0;4.0;2.0;1.0;0.0;4.0;2.0;1.0;4.0;0.0;3.0;0.0;0.957427107756338;0.0;0.0;0.0;4.0;0.0;1.0;0.0;1.0;0.0;3.0;0.0;1.0;1.0;3.0;1.0
0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;1.38;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;424.0;0.0;0.0;2.25;0.0;0.0;4.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;0.0;0.0;False;5.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;424.0;4.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;1.0;1.0;3.0;1.0
2.0;0.0;0.0;12.0;0.0;0.0;0.0;0.5;1.0;9.0;0.0;1.0;0.0;2.0;1.93;0.0;3.0;0.75;0.0;0.0;0.0;0.16666666666666666;2.0;1.0;0.0;0.0;1016.0;1.0;0.0;2.11;0.0;0.0;5.0;2.0;2.0;0.0;0.0;3.0;2.0;0.0;1.0;0.0;0.0;False;4.11;0.0;0.0;0.0;0.0;0.0;0.0;6.0;1.0;1.0;1.0;0.0;9.0;0.0;0.0;0.0;2.333333333333333;0.0;0.0;1016.0;12.0;2.0;1.0;0.0;3.2659863237109037;2.0;1.0;6.0;0.0;3.0;0.0;0.8366600265340756;0.0;0.0;0.0;6.0;0.40824829046386296;1.0;0.0;1.0;0.0;3.0;0.0;1.0;1.0;3.0;1.0
2.0;0.0;0.0;708.0;0.0;0.0;0.0;0.1111111111111111;1.0;2.0;0.0;0.0;0.0;9.0;1.42;0.0;9.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;738.0;1.0;0.0;1.11;0.0;0.0;3.0;2.0;2.0;0.33333333333333337;0.0;9.0;2.1111111111111107;0.0;1.0;0.0;0.0;False;4.67;0.0;0.0;0.0;0.0;0.0;0.0;9.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;738.0;708.0;3.0;1.0;0.0;0.0;1.0;1.0;9.0;0.0;9.0;0.0;0.3333333333333333;0.0;0.0;0.0;9.0;0.0;1.0;0.0;1.0;0.0;9.0;0.0;1.0;1.0;9.0;1.0
2.0;0.0;1.0;80.0;0.0;0.0;0.11180339887498948;0.2;1.0;3.0;0.0;0.0;0.0;3.0;1.61;0.0;4.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0004516711833785004;0.0;0.0;2214.0;1.0;0.02125255710211128;2.0;0.0;0.0;5.0;2.0;2.0;0.0;0.0;4.0;2.0;0.11180339887498948;1.0;0.0;0.02125255710211128;False;6.83;0.0;0.0;0.9995483288166216;0.0;0.0;0.0;5.0;1.0;1.0;1.0;0.0;9.0;0.0;0.0;0.0;2.6;0.0;0.0;2214.0;80.0;2.0;1.0;0.9875;3.5777087639996634;1.0;1.0;5.0;0.0;4.0;1.0;0.4472135954999579;0.0;0.0;0.0;5.0;0.0;0.0125;0.0;1.0;0.0;4.0;0.0;1.0;0.0;4.0;0.0
2.0;0.0;0.0;704.0;0.0;0.0;0.0;1.0;1.0;3.0;0.0;0.0;0.0;1.0;1.3;0.0;1.0;1.5;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;350.0;1.0;0.0;1.8;0.0;0.0;5.0;2.0;2.0;0.0;0.0;1.0;2.0;0.0;1.0;0.0;0.0;True;4.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;4.0;1.0;1.0;0.5;1.0;0.0;0.0;0.0;1.0;0.0;0.0;350.0;704.0;2.0;4.0;0.0;0.0;2.0;3.0;2.0;0.0;1.0;0.0;1.4142135623730951;0.0;0.0;0.0;2.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0
0.0;0.0;0.0;704.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.3;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;350.0;0.0;0.0;1.8;0.0;0.0;5.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;True;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;350.0;704.0;0.0;4.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0
2.0;0.0;0.0;704.0;0.0;2.0;0.0;0.0;1.25;1.0;0.0;1.0;0.0;4.0;1.04;0.0;8.0;0.0;0.0;0.0;0.0;0.125;2.0;1.0;0.0;0.0;16.0;1.0;0.0;1.0;0.0;0.0;2.0;2.0;2.0;0.0;0.0;8.0;2.0;0.0;1.0;0.0;0.0;False;2.38;0.0;0.0;0.0;0.0;0.0;0.0;8.0;4.0;0.75;1.0;0.0;2.0;0.0;0.0;0.0;1.25;0.0;0.0;16.0;704.0;2.0;4.0;0.0;0.4629100498862757;0.0;1.0;8.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;8.0;0.3535533905932738;1.0;0.0;1.0;0.0;8.0;0.0;1.0;1.0;8.0;1.0
3.0;0.0;0.0;704.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;2.0;1.22;0.0;6.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;504.0;0.0;0.0;1.44;0.0;0.0;4.0;3.0;3.0;0.0;0.0;6.0;3.0;0.0;1.0;0.0;0.0;False;1.89;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.833333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;504.0;704.0;3.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;6.0;0.0;1.0;1.0;6.0;1.0
2.0;0.0;0.0;704.0;0.0;1.0;0.0;0.4;1.0;3.0;0.0;0.0;0.0;4.0;1.22;0.0;6.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;504.0;1.0;0.0;1.44;0.0;0.0;4.0;2.0;2.0;0.0;0.0;6.0;2.0;0.0;1.0;0.0;0.0;False;1.89;0.0;0.0;0.0;0.0;0.0;0.0;10.0;1.0;0.833333333;1.0;0.0;10.0;0.0;0.0;0.0;1.9;0.0;0.0;504.0;704.0;2.0;1.0;0.0;2.846049894151541;2.0;1.0;10.0;0.0;5.0;0.0;0.8432740427115679;0.0;0.0;0.0;10.0;0.0;1.0;0.0;1.0;0.0;6.0;0.0;1.0;1.0;6.0;1.0
2.0;0.0;1.0;761.0;0.0;0.0;0.263405375021113;0.0;1.0;1.0;0.0;0.0;0.0;4.0;0.82;0.0;5.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;8.0;1.0;0.0;1.0;0.0;0.0;2.0;2.0;2.0;0.0;0.0;5.0;2.0;0.263405375021113;1.0;0.0;0.0;False;1.6;0.0;0.0;0.0;0.0;0.0;0.0;5.0;2.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;8.0;761.0;2.0;2.0;0.07490144546649145;0.0;0.0;2.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.9250985545335084;0.0;1.0;0.0;5.0;0.0;1.0;1.0;5.0;0.0
2.0;0.0;1.0;6.0;0.0;0.0;0.0;0.14285714285714285;1.0;5.0;0.0;0.0;0.0;4.0;1.62;0.0;6.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;882.0;1.0;0.0;1.86;0.0;0.0;5.0;2.0;2.0;0.0;0.0;6.0;2.0;0.0;0.0;0.0;0.0;False;4.71;0.0;0.0;1.0;0.0;0.0;0.0;7.0;2.0;1.0;1.0;0.0;9.0;0.0;0.0;0.0;2.142857142857143;0.0;0.0;882.0;6.0;2.0;2.0;1.0;3.0237157840738185;1.0;1.0;7.0;0.0;6.0;1.0;0.3779644730092273;1.0;0.0;0.0;7.0;0.0;0.0;0.0;1.0;0.0;6.0;0.0;0.0;0.0;6.0;0.0
0.0;0.0;1.0;6.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;1.62;0.0;6.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;882.0;0.0;0.0;1.86;0.0;0.0;5.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;False;4.71;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;882.0;6.0;0.0;2.0;1.0;0.0;0.0;1.0;0.0;0.0;6.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;6.0;0.0
2.0;0.0;0.0;7.0;0.0;1.0;0.0;0.5;3.25;3.0;0.0;1.0;0.0;1.0;1.23;0.25;2.0;0.5;0.0;0.0;0.0;0.25;2.0;1.0;0.0;0.0;490.0;1.0;0.0;1.5;0.0;0.0;4.0;2.0;2.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;True;2.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;3.0;0.5;1.0;0.0;10.0;0.0;0.0;0.0;3.25;0.0;0.0;490.0;7.0;2.0;3.0;0.0;4.5;2.0;1.0;4.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;4.0;0.5;1.0;0.0;1.0;0.0;2.0;0.0;1.0;1.0;2.0;1.0
2.0;0.0;0.0;704.0;0.0;0.0;0.0;0.6666666666666666;1.0;4.0;0.0;0.0;0.0;1.0;1.38;0.0;2.0;1.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;711.0;1.0;0.0;1.75;0.0;0.0;5.0;2.0;2.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;False;2.75;0.0;0.0;0.0;0.0;0.0;0.0;3.0;2.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;711.0;704.0;2.0;2.0;0.0;0.0;2.0;1.0;3.0;0.0;2.0;0.0;1.1547005383792517;0.0;0.0;0.0;3.0;0.0;1.0;0.0;1.0;0.0;2.0;0.0;1.0;1.0;2.0;1.0
0.0;0.0;0.0;704.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;1.38;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;711.0;0.0;0.0;1.75;0.0;0.0;5.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;False;2.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;711.0;704.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;2.0;1.0
0.0;0.0;0.0;704.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;1.38;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;711.0;0.0;0.0;1.75;0.0;0.0;5.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;False;2.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;711.0;704.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;2.0;1.0
0.0;0.0;0.0;704.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;1.38;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;711.0;0.0;0.0;1.75;0.0;0.0;5.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;False;2.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;711.0;704.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;2.0;1.0
2.0;0.0;1.0;5.0;0.0;0.0;0.5477225575051662;0.3333333333333333;5.0;2.0;0.0;0.0;0.0;1.0;1.14;0.0;2.0;0.5;0.0;0.0;0.0;0.0;2.0;0.9240506329113924;0.0;0.0;158.0;1.0;0.2657594285309556;1.75;0.0;0.0;5.0;2.0;2.0;0.0;0.0;2.0;2.0;0.5477225575051662;1.0;0.0;0.2657594285309556;False;4.5;0.0;0.0;0.0759493670886076;0.0;0.0;0.0;3.0;1.0;1.0;1.0;0.0;9.0;0.0;0.0;0.0;3.6666666666666665;0.0;0.0;158.0;5.0;2.0;1.0;0.6;4.618802153517007;1.0;1.0;3.0;0.0;2.0;1.0;0.5773502691896258;0.0;0.0;0.0;3.0;0.0;0.4;0.0;1.0;0.0;2.0;0.0;1.0;0.0;2.0;0.0
0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0;0.67;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;98.0;1.0;0.0;3.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;False;5.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;98.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0
2.0;0.0;0.0;14.0;0.0;0.0;0.0;0.25;1.0;2.0;0.0;0.0;0.0;3.0;1.06;0.0;3.0;0.25;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;1162.0;1.0;0.0;1.25;0.0;0.0;4.0;2.0;2.0;0.0;0.0;3.0;2.0;0.0;1.0;0.0;0.0;False;2.75;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1162.0;14.0;2.0;0.0;0.0;0.0;1.0;0.0;4.0;0.0;3.0;0.0;0.5;0.0;0.0;0.0;4.0;0.0;1.0;0.0;1.0;0.0;3.0;0.0;1.0;1.0;3.0;1.0
0.0;0.0;0.0;14.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.06;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1162.0;0.0;0.0;1.25;0.0;0.0;4.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;0.0;0.0;False;2.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1162.0;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;1.0;1.0;3.0;1.0
0.0;0.0;1.0;761.0;0.0;0.0;0.263405375021113;0.5;1.0;2.0;0.0;0.0;0.0;0.0;1.17;0.0;1.0;0.75;0.0;0.0;0.0;0.0;0.0;0.07567567567567568;0.0;0.0;185.0;1.0;0.2651962003439167;1.33;0.0;0.0;4.0;0.0;0.0;0.0;0.0;1.0;0.0;0.263405375021113;1.0;0.0;0.2651962003439167;False;4.0;0.0;0.5;0.9243243243243244;0.0;0.0;0.0;2.0;1.0;1.0;1.0;0.25;1.0;0.0;0.0;0.0;1.0;0.0;0.0;185.0;761.0;0.0;1.0;0.07490144546649145;0.0;1.0;1.0;2.0;0.0;1.0;1.0;0.7071067811865476;0.0;0.0;0.0;2.0;0.0;0.9250985545335084;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0
2.0;0.0;0.0;704.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;2.0;0.73;0.0;3.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;8.0;1.0;0.0;1.0;0.0;0.0;2.0;2.0;2.0;0.0;0.0;3.0;2.0;0.0;1.0;0.0;0.0;False;2.33;0.0;0.0;0.0;0.0;0.0;0.0;3.0;2.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;8.0;704.0;2.0;2.0;0.0;0.0;0.0;1.0;3.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0;1.0;0.0;3.0;0.0;1.0;1.0;3.0;1.0
2.0;0.0;0.0;704.0;0.0;0.0;0.0;0.25;1.0;3.0;0.0;0.0;0.0;2.0;1.31;0.0;3.0;0.25;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;534.0;1.0;0.0;1.5;0.0;0.0;4.0;2.0;2.0;0.0;0.0;3.0;2.0;0.0;1.0;0.0;0.0;False;3.5;0.0;0.0;0.0;0.0;0.0;0.0;4.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;534.0;704.0;2.0;1.0;0.0;0.0;1.0;1.0;4.0;0.0;3.0;0.0;0.5;0.0;0.0;0.0;4.0;0.0;1.0;0.0;1.0;0.0;3.0;0.0;1.0;1.0;3.0;1.0
