IsConstructor_count;NumberOfUniqueWords_mean;NumberOfMathOperations_75%;NumberOfModifiers_min;LOCMethod_CK_mean;NumberOfModifiers_count;NumberOfStringLiterals_75%;NumberOfMathOperations_count;NumberOfAnonymousClasses_min;LOCMethod_CK_25%;CBO_75%;NumberOfAnonymousClasses_std;NumberOfLoops_count;NumberOfLogStatements_max;Returns_50%;NumberOfStringLiterals_50%;NumberOfLoops_max;CBO_50%;NumberOfNumbers_75%;LOCMethod_CK_max;NumberOfAssignments_50%;NumberOfParameters_CK_count;NumberOfUniqueWords_count;LOCMethod_CK_std;NumberOfComparisons_25%;NumberOfNumbers_mean;WMC_CK_min;NumberOfMathOperations_50%;CBO_max;NumberOfNumbers_std;NumberOfParenthesizedExps_max;NumberOfAnonymousClasses_count;IsConstructor_unique;NumberOfTryCatch_75%;NumberOfLambdas_75%;NumberOfInnerClasses_count;RFC_min;LOCMethod_CK_count;NumberOfParenthesizedExps_50%;NumberOfNumbers_max;NumberOfTryCatch_mean;NumberOfAssignments_std;NumberOfVariables_50%;LOCMethod_CK_min;NumberOfLoops_50%;NumberOfComparisons_50%;RFC_mean;NumberOfVariables_std;NumberOfInnerClasses_75%;NumberOfParameters_CK_max;NumberOfLogStatements_50%;NumberOfStringLiterals_max;NumberOfModifiers_50%;NumberOfMathOperations_mean;CBO_min;CBO_count;WMC_CK_50%;NumberOfStringLiterals_std;CBO_mean;NumberOfInnerClasses_25%;MaxNumberOfNestedBlocks_mean;NumberOfLoops_std;NumberOfUniqueWords_min;NumberOfParenthesizedExps_75%;NumberOfMathOperations_25%;WMC_CK_25%;NumberOfMathOperations_std;NumberOfInnerClasses_50%;NumberOfVariables_mean;NumberOfComparisons_max;NumberOfLambdas_mean;NumberOfTryCatch_max;NumberOfNumbers_count;NumberOfParenthesizedExps_count;NumberOfMathOperations_min;IsConstructor_top;NumberOfModifiers_75%;NumberOfNumbers_25%;Returns_std;MaxNumberOfNestedBlocks_75%;NumberOfComparisons_75%;NumberOfTryCatch_25%;NumberOfAssignments_count;NumberOfLogStatements_std;NumberOfAssignments_mean;Returns_max;NumberOfStringLiterals_mean;NumberOfAssignments_75%;MaxNumberOfNestedBlocks_min;NumberOfParameters_CK_50%;NumberOfUniqueWords_std;NumberOfParameters_CK_mean;NumberOfModifiers_25%;NumberOfAssignments_max;WMC_CK_max;NumberOfLogStatements_75%;NumberOfAssignments_25%;NumberOfLambdas_50%;RFC_max;NumberOfNumbers_min;NumberOfAssignments_min;NumberOfVariables_count;NumberOfLoops_min;NumberOfInnerClasses_min;NumberOfVariables_75%;NumberOfInnerClasses_max;MaxNumberOfNestedBlocks_count;Returns_25%;NumberOfLambdas_min;NumberOfParameters_CK_min;RFC_50%;WMC_CK_75%;Returns_min;MaxNumberOfNestedBlocks_50%;NumberOfLoops_75%;Returns_count;NumberOfVariables_min;NumberOfParenthesizedExps_std;RFC_count;NumberOfComparisons_min;MaxNumberOfNestedBlocks_std;NumberOfLogStatements_min;NumberOfAnonymousClasses_max;WMC_CK_count;NumberOfLogStatements_mean;Returns_75%;NumberOfLambdas_max;NumberOfUniqueWords_max;NumberOfTryCatch_min;RFC_std;NumberOfLambdas_count;Returns_mean;NumberOfUniqueWords_25%;NumberOfModifiers_max;RFC_75%;WMC_CK_std;NumberOfVariables_25%;NumberOfAnonymousClasses_mean;NumberOfTryCatch_50%;CBO_25%;NumberOfLoops_mean;RFC_25%;NumberOfParameters_CK_25%;NumberOfComparisons_std;NumberOfParenthesizedExps_mean;NumberOfStringLiterals_min;MaxNumberOfNestedBlocks_25%;NumberOfStringLiterals_25%;NumberOfParameters_CK_75%;NumberOfTryCatch_std;LOCMethod_CK_75%;NumberOfInnerClasses_mean;NumberOfModifiers_mean;NumberOfInnerClasses_std;NumberOfParenthesizedExps_25%;LOCMethod_CK_50%;NumberOfLogStatements_count;NumberOfAnonymousClasses_50%;NumberOfAnonymousClasses_75%;NumberOfComparisons_mean;NumberOfParenthesizedExps_min;NumberOfStringLiterals_count;NumberOfLogStatements_25%;Bugged;NumberOfLoops_25%;CBO_std;NumberOfLambdas_25%;NumberOfComparisons_count;MaxNumberOfNestedBlocks_max;NumberOfTryCatch_count;IsConstructor_freq;NumberOfMathOperations_max;NumberOfUniqueWords_50%;NumberOfUniqueWords_75%;NumberOfNumbers_50%;NumberOfAnonymousClasses_25%;NumberOfVariables_max;NumberOfModifiers_std;NumberOfLambdas_std;NumberOfParameters_CK_std;WMC_CK_mean
3;28.66666666666667;1.5;4.0;5.666666666666668;3.0;2.5;3.0;0.0;4.5;1.0;0.0;3.0;0.0;1.0;1.0;0.0;1.0;2.5;8.0;0.0;3.0;3.0;2.516611478423583;0.0;2.0;1.0;1.0;1.0;1.7320508075688772;0.0;3.0;1;0.0;0.0;3.0;0.0;3.0;0.0;4.0;0.0;1.1547005383792517;0.0;3.0;0.0;0.0;1.0;1.1547005383792517;0.0;3.0;0.0;4.0;4.0;1.3333333333333333;0.0;3.0;2.0;2.0816659994661326;0.6666666666666666;0.0;0.6666666666666666;0.0;25.0;0.0;1.0;1.5;0.5773502691896257;0.0;0.6666666666666666;1.0;0.0;0.0;3.0;3.0;1.0;False;4.0;1.0;0.0;1.0;0.5;0.0;3.0;0.0;0.6666666666666666;1.0;1.6666666666666667;1.0;0.0;3.0;4.0414518843273814;2.6666666666666665;4.0;2.0;4.0;0.0;0.0;0.0;2.0;1.0;0.0;3.0;0.0;0.0;1.0;0.0;3.0;1.0;0.0;2.0;1.0;3.0;1.0;1.0;0.0;3.0;0.0;0.0;3.0;0.0;0.5773502691896258;0.0;0.0;3.0;0.0;1.0;0.0;33.0;0.0;1.0;3.0;1.0;26.5;4.0;1.5;1.5275252316519463;0.0;0.0;0.0;0.5;0.0;0.5;2.5;0.5773502691896258;0.0;0.0;0.5;0.5;3.0;0.0;7.0;0.0;4.0;0.0;0.0;6.0;3.0;0.0;0.0;0.3333333333333333;0.0;3.0;0.0;False;0.0;0.5773502691896258;0.0;3.0;1.0;3.0;3.0;2.0;28.0;30.5;1.0;0.0;2.0;0.0;0.0;0.5773502691896258;2.333333333333333
3;23.33333333333333;2.5;1.0;10.333333333333334;3.0;2.0;3.0;0.0;9.0;1.5;0.0;3.0;0.0;1.0;1.0;1.0;1.0;4.5;13.0;1.0;3.0;3.0;3.055050463303893;1.0;3.333333333333333;3.0;0.0;2.0;3.2145502536643185;2.0;3.0;1;0.5;0.0;3.0;2.0;3.0;1.0;7.0;0.3333333333333333;3.2145502536643185;1.0;7.0;0.0;2.0;2.6666666666666665;2.6457513110645907;0.0;2.0;0.0;3.0;1.0;1.6666666666666667;1.0;3.0;5.0;1.5275252316519468;1.3333333333333333;0.0;1.3333333333333333;0.5773502691896258;21.0;1.5;0.0;4.0;2.8867513459481287;0.0;2.0;3.0;0.0;1.0;3.0;3.0;0.0;False;1.5;1.5;1.1547005383792517;1.5;2.5;0.0;3.0;0.0;2.333333333333333;3.0;1.3333333333333333;3.5;1.0;1.0;2.081665999466133;1.3333333333333333;1.0;6.0;5.0;0.0;0.5;0.0;3.0;1.0;0.0;3.0;0.0;0.0;3.0;0.0;3.0;1.0;0.0;1.0;3.0;5.0;1.0;1.0;0.5;3.0;0.0;1.0;3.0;0.0;0.5773502691896257;0.0;0.0;3.0;0.0;2.0;0.0;25.0;0.0;0.5773502691896258;3.0;1.6666666666666667;22.5;2.0;3.0;1.1547005383792517;0.5;0.0;0.0;1.0;0.3333333333333333;2.5;1.0;1.5275252316519468;1.0;0.0;1.0;0.5;1.5;0.5773502691896258;12.0;0.0;1.3333333333333333;0.0;0.5;11.0;3.0;0.0;0.0;1.6666666666666667;0.0;3.0;0.0;False;0.0;0.5773502691896257;0.0;3.0;2.0;3.0;3.0;5.0;24.0;24.5;2.0;0.0;5.0;0.5773502691896257;0.0;0.5773502691896257;4.333333333333333
12;14.75;0.0;1.0;4.416666666666667;12.0;0.0;12.0;0.0;3.0;0.0;0.0;12.0;0.0;0.5;0.0;1.0;0.0;1.0;10.0;1.0;12.0;12.0;2.466441431158123;0.0;0.5833333333333334;1.0;0.0;1.0;0.9003366373785201;1.0;12.0;2;0.0;0.0;12.0;0.0;12.0;0.0;3.0;0.08333333333333333;0.621581560508061;0.0;3.0;0.0;0.0;0.4166666666666667;0.621581560508061;0.0;1.0;0.0;1.0;1.0;0.08333333333333333;0.0;12.0;1.0;0.3892494720807616;0.08333333333333333;0.0;0.25;0.2886751345948129;6.0;0.25;0.0;1.0;0.2886751345948129;0.0;0.25;2.0;0.0;1.0;12.0;12.0;0.0;False;1.0;0.0;0.8876253645985945;0.25;0.25;0.0;12.0;0.0;0.75;3.0;0.16666666666666666;1.0;0.0;0.5;5.083395429327634;0.5;1.0;2.0;4.0;0.0;0.0;0.0;4.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;12.0;0.0;0.4522670168666454;12.0;0.0;0.4522670168666454;0.0;0.0;12.0;0.0;1.0;0.0;23.0;0.0;1.1645001528813148;12.0;0.6666666666666666;11.0;1.0;0.0;0.9003366373785201;0.0;0.0;0.0;0.0;0.08333333333333333;0.0;0.0;0.6513389472789295;0.25;0.0;0.0;0.0;1.0;0.2886751345948129;4.75;0.0;1.0;0.0;0.0;3.0;12.0;0.0;0.0;0.3333333333333333;0.0;12.0;0.0;False;0.0;0.2886751345948128;0.0;12.0;1.0;12.0;11.0;1.0;15.5;18.25;0.0;0.0;2.0;0.0;0.0;0.5222329678670935;1.5833333333333333
4;35.25;0.75;9.0;23.5;4.0;1.25;4.0;0.0;22.0;3.25;0.0;4.0;3.0;2.0;0.5;1.0;2.0;1.5;27.0;5.0;4.0;4.0;2.3804761428476167;0.0;1.0;5.0;0.0;4.0;1.4142135623730951;3.0;4.0;1;0.25;0.0;4.0;5.0;4.0;2.5;3.0;0.25;2.0615528128088303;4.5;22.0;0.5;0.5;7.75;1.8929694486000912;0.0;3.0;0.0;2.0;9.0;0.75;0.0;4.0;6.0;0.957427107756338;2.0;0.0;1.5;0.5773502691896257;24.0;3.0;0.0;5.0;1.5;0.0;3.75;5.0;0.0;1.0;4.0;4.0;0.0;False;9.0;0.0;1.5;2.0;2.0;0.0;4.0;1.5;4.75;4.0;0.75;5.5;1.0;1.5;9.429563439877091;1.75;9.0;7.0;9.0;0.75;4.25;0.0;11.0;0.0;2.0;4.0;0.0;0.0;5.0;0.0;4.0;1.0;0.0;1.0;7.5;7.5;1.0;1.5;1.0;4.0;1.0;1.4142135623730951;4.0;0.0;0.5773502691896257;0.0;0.0;4.0;0.75;3.25;0.0;44.0;0.0;3.2015621187164243;4.0;2.25;29.25;9.0;10.25;1.914854215512676;3.25;0.0;0.0;0.75;0.5;5.0;1.0;2.3804761428476167;2.0;0.0;1.0;0.0;2.25;0.5;24.0;0.0;9.0;0.0;1.5;22.5;4.0;0.0;0.0;1.5;0.0;4.0;0.0;False;0.0;1.8257418583505536;0.0;4.0;2.0;4.0;4.0;3.0;36.5;42.5;0.5;0.0;5.0;0.0;0.0;0.957427107756338;6.5
1;4.0;0.0;1.0;3.0;1.0;0.0;1.0;0.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;True;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;0.0;0.0;1.0;0.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;1.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;False;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;4.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
5;16.2;0.0;1.0;5.0;5.0;1.0;5.0;0.0;3.0;2.0;0.0;5.0;0.0;0.0;1.0;0.0;2.0;0.0;11.0;1.0;5.0;5.0;3.5355339059327378;0.0;0.0;1.0;0.0;3.0;0.0;2.0;5.0;1;0.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0;1.6431676725154982;1.0;2.0;0.0;0.0;2.2;1.224744871391589;0.0;2.0;0.0;10.0;4.0;0.6;0.0;5.0;1.0;4.277849927241488;1.6;0.0;0.0;0.0;2.0;0.0;0.0;1.0;1.3416407864998738;0.0;1.0;0.0;0.0;0.0;5.0;5.0;0.0;False;4.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;1.2;0.0;2.4;1.0;0.0;0.0;15.106290080625355;0.4;1.0;4.0;3.0;0.0;0.0;0.0;7.0;0.0;0.0;5.0;0.0;0.0;1.0;0.0;5.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;5.0;0.0;0.8944271909999159;5.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;42.0;0.0;2.7748873851023217;5.0;0.0;12.0;4.0;2.0;0.8944271909999159;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;5.0;0.0;2.8;0.0;0.0;4.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0;False;0.0;1.1401754250991378;0.0;5.0;0.0;5.0;5.0;3.0;12.0;13.0;0.0;0.0;3.0;1.6431676725154984;0.0;0.8944271909999159;1.4
6;13.5;0.75;1.0;4.833333333333333;6.0;1.0;6.0;0.0;5.0;2.0;0.0;6.0;0.0;0.0;0.5;0.0;2.0;0.0;5.0;1.0;6.0;6.0;0.40824829046386296;0.0;0.0;1.0;0.0;2.0;0.0;0.0;6.0;2;0.0;0.0;6.0;0.0;6.0;0.0;0.0;0.0;0.40824829046386296;1.0;4.0;0.0;0.0;1.8333333333333333;0.40824829046386296;0.0;1.0;0.0;2.0;1.0;0.3333333333333333;0.0;6.0;1.0;0.8164965809277259;1.6666666666666667;0.0;0.0;0.0;12.0;0.0;0.0;1.0;0.5163977794943223;0.0;0.8333333333333334;0.0;0.0;0.0;6.0;6.0;0.0;False;1.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;1.1666666666666667;0.0;0.6666666666666666;1.0;0.0;0.0;1.51657508881031;0.16666666666666666;1.0;2.0;1.0;0.0;1.0;0.0;3.0;0.0;1.0;6.0;0.0;0.0;1.0;0.0;6.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;6.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;16.0;0.0;1.1690451944500122;6.0;0.0;12.25;1.0;2.75;0.0;1.0;0.0;0.0;2.0;0.0;1.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;1.0;0.0;0.0;5.0;6.0;0.0;0.0;0.0;0.0;6.0;0.0;False;0.0;0.8164965809277259;0.0;6.0;0.0;6.0;5.0;1.0;13.5;14.0;0.0;0.0;1.0;0.0;0.0;0.40824829046386296;1.0
3;12.333333333333336;0.5;1.0;5.333333333333333;3.0;0.5;3.0;0.0;3.5;1.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;1.5;9.0;1.0;3.0;3.0;3.2145502536643185;0.0;1.0;1.0;0.0;2.0;1.7320508075688772;3.0;3.0;2;0.0;0.0;3.0;0.0;3.0;0.0;3.0;0.0;0.5773502691896258;1.0;3.0;0.0;0.0;2.333333333333333;0.5773502691896258;0.0;1.0;0.0;1.0;1.0;0.3333333333333333;0.0;3.0;1.0;0.5773502691896258;0.6666666666666666;0.0;0.0;0.0;3.0;1.5;0.0;1.0;0.5773502691896258;0.0;0.6666666666666666;1.0;0.0;0.0;3.0;3.0;0.0;False;1.0;0.0;0.5773502691896258;0.0;0.5;0.0;3.0;0.0;0.6666666666666666;1.0;0.3333333333333333;1.0;0.0;1.0;13.650396819628847;0.6666666666666666;1.0;1.0;2.0;0.0;0.5;0.0;4.0;0.0;0.0;3.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;0.0;3.0;1.5;0.0;0.0;0.0;3.0;0.0;1.7320508075688772;3.0;0.0;0.0;0.0;0.0;3.0;0.0;0.5;0.0;28.0;0.0;2.081665999466133;3.0;0.3333333333333333;4.5;1.0;3.5;0.5773502691896257;0.5;0.0;0.0;0.0;0.0;1.5;0.5;0.5773502691896258;1.0;0.0;0.0;0.0;1.0;0.0;6.5;0.0;1.0;0.0;0.0;4.0;3.0;0.0;0.0;0.3333333333333333;0.0;3.0;0.0;False;0.0;1.1547005383792517;0.0;3.0;0.0;3.0;2.0;1.0;6.0;17.0;0.0;0.0;1.0;0.0;0.0;0.5773502691896258;1.3333333333333333
0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3;10.666666666666666;0.5;1.0;7.666666666666668;3.0;1.0;3.0;0.0;2.5;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;18.0;0.0;3.0;3.0;8.962886439832502;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;2;1.0;0.0;3.0;0.0;3.0;0.0;0.0;0.6666666666666666;1.1547005383792517;0.0;2.0;0.0;0.0;1.3333333333333333;0.5773502691896258;0.0;1.0;0.0;2.0;1.0;0.3333333333333333;0.0;3.0;1.0;1.1547005383792517;0.0;0.0;1.0;0.0;3.0;0.0;0.0;1.0;0.5773502691896258;0.0;0.3333333333333333;1.0;0.0;2.0;3.0;3.0;0.0;False;2.5;0.0;0.0;1.5;0.5;0.0;3.0;0.0;0.6666666666666666;0.0;0.6666666666666666;1.0;0.0;0.0;6.8068592855540455;0.3333333333333333;1.0;2.0;4.0;0.0;0.0;0.0;4.0;0.0;0.0;3.0;0.0;0.0;0.5;0.0;3.0;0.0;0.0;0.0;0.0;2.5;0.0;0.0;0.0;3.0;0.0;0.0;3.0;0.0;1.7320508075688772;0.0;0.0;3.0;0.0;0.0;0.0;16.0;0.0;2.309401076758504;3.0;0.0;8.0;4.0;2.0;1.7320508075688772;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5773502691896258;0.0;0.0;0.0;0.0;0.5;1.1547005383792517;10.5;0.0;2.0;0.0;0.0;3.0;3.0;0.0;0.0;0.3333333333333333;0.0;3.0;0.0;False;0.0;0.0;0.0;3.0;3.0;3.0;2.0;1.0;13.0;14.5;0.0;0.0;1.0;1.7320508075688772;0.0;0.5773502691896258;2.0
4;20.25;0.75;1.0;6.25;4.0;3.25;4.0;0.0;4.5;2.25;0.0;4.0;0.0;0.0;1.0;0.0;2.0;0.0;12.0;1.0;4.0;4.0;3.947573094109004;0.0;0.0;1.0;0.0;3.0;0.0;2.0;4.0;1;0.0;0.0;4.0;1.0;4.0;0.0;0.0;0.0;1.7320508075688772;1.0;3.0;0.0;0.0;3.0;1.2583057392117916;0.0;2.0;0.0;10.0;2.5;0.75;1.0;4.0;1.0;4.5;2.0;0.0;0.0;0.0;12.0;0.5;0.0;1.0;1.5;0.0;1.25;0.0;0.0;0.0;4.0;4.0;0.0;False;4.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;1.5;0.0;3.25;1.75;0.0;0.0;14.522970311429635;0.5;1.0;4.0;3.0;0.0;0.75;0.0;7.0;0.0;0.0;4.0;0.0;0.0;1.5;0.0;4.0;0.0;0.0;0.0;2.0;1.5;0.0;0.0;0.0;4.0;0.0;1.0;4.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;42.0;0.0;2.7080128015453195;4.0;0.0;12.75;4.0;3.25;1.0;0.75;0.0;0.0;1.75;0.0;1.75;0.0;0.0;0.5;1.0;0.0;1.0;0.5;0.0;6.75;0.0;2.5;0.0;0.0;5.0;4.0;0.0;0.0;0.0;0.0;4.0;0.0;False;0.0;0.8164965809277259;0.0;4.0;0.0;4.0;4.0;3.0;13.5;21.0;0.0;0.0;3.0;1.7320508075688772;0.0;1.0;1.5
4;13.25;0.0;1.0;4.75;4.0;0.5;4.0;0.0;4.75;2.0;0.0;4.0;0.0;0.0;0.0;0.0;2.0;0.0;5.0;1.0;4.0;4.0;0.5;0.0;0.0;1.0;0.0;2.0;0.0;0.0;4.0;2;0.0;0.0;4.0;0.0;4.0;0.0;0.0;0.0;0.5;1.0;4.0;0.0;0.0;1.75;0.5;0.0;1.0;0.0;2.0;1.0;0.0;0.0;4.0;1.0;1.0;1.5;0.0;0.0;0.0;12.0;0.0;0.0;1.0;0.0;0.0;0.75;0.0;0.0;0.0;4.0;4.0;0.0;False;1.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;1.25;0.0;0.5;1.25;0.0;0.0;1.8929694486000912;0.25;1.0;2.0;1.0;0.0;1.0;0.0;3.0;0.0;1.0;4.0;0.0;0.0;1.0;0.0;4.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;4.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;16.0;0.0;1.5;4.0;0.0;12.0;1.0;3.0;0.0;0.75;0.0;0.0;1.5;0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;5.0;0.0;1.0;0.0;0.0;5.0;4.0;0.0;0.0;0.0;0.0;4.0;0.0;False;0.0;1.0;0.0;4.0;0.0;4.0;3.0;0.0;12.5;13.75;0.0;0.0;1.0;0.0;0.0;0.5;1.0
15;23.53333333333333;0.0;1.0;12.533333333333333;15.0;6.0;15.0;0.0;7.0;2.0;0.0;15.0;0.0;0.0;3.0;1.0;2.0;0.0;63.0;1.0;15.0;15.0;14.544840354998092;0.0;0.26666666666666666;1.0;0.0;4.0;0.7988086367179803;2.0;15.0;1;0.0;0.0;15.0;1.0;15.0;0.0;3.0;0.0;0.9856107606091624;1.0;3.0;0.0;0.0;2.533333333333333;0.8164965809277259;0.0;2.0;0.0;30.0;1.0;0.4;1.0;15.0;1.0;7.4724892263619385;2.066666666666667;0.0;0.13333333333333333;0.3518657752744984;12.0;0.0;0.0;1.0;1.0555973258234952;0.0;1.3333333333333333;0.0;0.0;0.0;15.0;15.0;0.0;False;1.0;0.0;0.0;0.0;0.0;0.0;15.0;0.0;1.4;0.0;5.533333333333332;1.5;0.0;0.0;11.33179261235943;0.13333333333333333;1.0;4.0;3.0;0.0;1.0;0.0;8.0;0.0;0.0;15.0;0.0;0.0;1.5;0.0;15.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;15.0;0.0;0.7037315505489968;15.0;0.0;0.3518657752744984;0.0;0.0;15.0;0.0;0.0;0.0;48.0;0.0;1.7265434778633235;15.0;0.0;16.0;4.0;2.0;0.5936168397046637;1.0;0.0;0.0;2.0;0.13333333333333333;2.0;0.0;0.0;0.26666666666666666;0.0;0.0;1.5;0.0;0.0;11.0;0.0;1.2666666666666666;0.0;0.0;8.0;15.0;0.0;0.0;0.0;0.0;15.0;0.0;False;0.0;0.7037315505489967;0.0;15.0;1.0;15.0;15.0;3.0;20.0;27.0;0.0;0.0;3.0;0.7988086367179803;0.0;0.5163977794943222;1.2666666666666666
2;12.5;0.0;1.0;4.0;2.0;2.25;2.0;0.0;3.5;0.75;0.0;2.0;0.0;0.0;1.5;0.0;0.5;0.0;5.0;1.0;2.0;2.0;1.4142135623730951;0.0;0.0;1.0;0.0;1.0;0.0;0.0;2.0;2;0.0;0.0;2.0;0.0;2.0;0.0;0.0;0.0;1.4142135623730951;1.0;3.0;0.0;0.0;2.5;1.4142135623730951;0.0;1.0;0.0;3.0;1.0;0.0;0.0;2.0;1.0;2.1213203435596424;0.5;0.0;0.0;0.0;4.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;2.0;0.0;True;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;1.5;1.5;0.0;0.5;12.020815280171306;0.5;1.0;2.0;1.0;0.0;0.5;0.0;5.0;0.0;0.0;2.0;0.0;0.0;1.5;0.0;2.0;0.0;0.0;0.0;2.5;1.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;21.0;0.0;3.5355339059327378;2.0;0.0;8.25;1.0;3.75;0.0;0.5;0.0;0.0;0.25;0.0;1.25;0.25;0.0;0.0;0.0;0.0;0.75;0.75;0.0;4.5;0.0;1.0;0.0;0.0;4.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;False;0.0;0.7071067811865476;0.0;2.0;0.0;2.0;1.0;0.0;12.5;16.75;0.0;0.0;2.0;0.0;0.0;0.7071067811865476;1.0
